image_path;label;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
processed_data\train\Pearlsugar\119.jpg;Pearlsugar;-28.908598;-34.63571;2.9223843;9.606825;-16.413965;6.633492;10.908086;6.063072;0.95408946;2.1118479;-0.3909703;3.9604208;-10.302277;0.021830777;6.2406516;-6.3116784;-3.2830758;-1.2181332;-0.16689585;-13.315208;-4.0982885;0.7938987;5.8257036;3.3375597;0.4421394;2.7947094;1.888998;3.4523263;-5.139879;-1.3214527;-0.33028054;1.1647621;0.959743;-0.49848747;4.463187;1.9096886;-5.051219;1.7277031;1.3442801;-1.8727963;-2.035724;-3.038856;1.2999913;4.893979;-0.11034427;0.577887;-2.9111097;-6.602852;-1.712121;1.6790452;1.3144748;-0.113660716;-1.6196749;-1.4063699;1.4134413;1.1126032;0.03739393;-0.15206876;-3.148776;-3.4550927;-3.7942097;1.5249525;3.948337;-2.8123105;-1.8906618;2.5489848;4.9886374;-6.091562;-1.2125201;-1.8759758;0.6125218;-0.33966598;-3.1784897;1.1010809;3.6820402;-2.7727427;2.5166287;-5.630842;-2.0138414;1.427508;1.1366566;-3.2884965;-3.905539;1.2323524;-3.7040272;0.13219962;-0.9196028;-2.6030028;7.0749984;4.600225;1.063527;2.1940591;-1.5839463;1.0220884;0.21417488;-0.67822737;-0.15088455;4.2954454;0.46440917;-1.9114709;-3.8075247;-2.7160506;-3.758003;2.2603703;0.7438498;-1.2807319;0.93161684;0.8231288;2.5612144;3.3638487;3.9394207;7.7726855;-1.9500823;-0.38036942;-3.8554034;-4.2765284;-1.4124227;5.89893;0.3542149;-4.091219;-5.0236263;2.0351417;2.2607126;-1.7134527;2.1810377;-1.1227373;-1.8525139;-0.13323328;-3.5108;0.0410569;-0.5884407;-4.3679104;-2.6085038;2.0724123;-1.1713501;-1.0384961;-1.8953433;-2.479495;1.337375;1.0539579;1.1165364;-3.2120554;1.224569;1.6422216;-0.4059257;-3.3590422;2.6858761;-0.7873648;0.13445133;4.624624;2.9264095;-0.10700752;-0.7598122;2.9208157;-0.040819038;-5.2023444;-1.9233966;4.8201847;4.042993;0.24012569;-2.6981194;6.081378;4.6534576;-0.1667079;-1.1787375;-4.42317;-5.915286;-0.32686874;0.2853272;-3.3530753;3.9278195;-2.6507661;0.9173267;-2.707849;-0.78524655;1.02117;-2.1931484;1.7521635;0.9927767;0.2724488;-0.3917171;-1.0143076;-1.5400717;3.715219;0.7671684;2.6400862;-0.035605688;-3.144744;2.8845305;0.6866939;2.7330909;-2.135444;-2.605816;-0.07092655;0.4609014;0.054179356;-4.5339227;2.3901749;0.6217611;-2.0709202
processed_data\train\Pearlsugar\7.jpg;Pearlsugar;-25.813484;-42.66898;-5.407336;-0.75382346;3.438555;-12.900898;-6.49452;-4.722669;-7.823218;-4.9805346;0.827424;1.1488863;-5.4097543;3.2626843;-3.3511033;-2.6703188;-1.1916381;-0.59303814;2.643782;4.1299305;-4.249505;-9.245283;-0.41380742;3.319694;-1.4878526;-4.979089;-0.9002646;4.3783216;3.3803198;0.8897334;-0.19199707;0.38049135;0.95260096;3.5230746;-1.8531649;-2.9941278;3.1257339;0.5201299;3.4740438;0.4800856;-4.615397;3.0843663;0.15988787;-1.559165;-2.6697395;-0.75016195;6.125658;-0.1606758;0.14414924;-3.4340982;-1.3111559;4.326127;2.17865;-7.376958;0.63098174;-3.2095068;-0.36285126;1.2112589;-0.24266292;1.0693326;0.6158924;1.3710641;0.9868856;1.5446048;-1.7689342;-4.275499;1.6638806;2.60113;3.77949;2.5963714;-4.261081;-0.88162315;-0.76281303;1.2136017;-1.9707211;-1.5528547;-0.865073;-1.3790597;0.020637326;1.8555528;2.9447181;-6.21618;-3.3378127;-4.299448;-5.581636;-1.0782876;-0.42077658;-1.2013714;-3.2739995;-3.286121;-0.13627863;3.5014563;-0.4081686;1.402166;2.9360678;-0.09489671;2.9487462;-1.1133473;2.8798323;-1.0901011;-1.7702572;3.2924514;3.8755937;3.2207222;4.040311;5.517154;-1.1725345;-0.33827174;-0.67660326;0.36688495;3.112199;1.3249979;-1.8703909;0.15328906;1.45856;-0.29864922;-3.2008095;-0.65708447;-1.5169927;3.7672303;3.4889367;-0.33980516;-3.7176344;3.066212;-5.0512595;-3.0357566;-1.8887368;0.90910095;2.3963342;-0.5799769;1.820168;-0.67342854;2.6842568;0.14659858;-1.2460631;-2.8942137;0.2037802;2.7586732;-1.4254214;2.5815675;1.4028887;-0.20593852;0.67484105;1.349087;2.760884;0.4052036;-2.2149892;-1.5021354;-3.723736;-1.7610558;1.6379482;-0.79602194;-0.64268833;-2.961077;-4.7131004;-1.7994577;-3.5869958;3.203364;1.7766783;1.1481735;0.65561795;-1.685433;-4.160106;-5.2069726;-0.99507236;1.4209101;-3.55573;-1.695517;-1.8424524;4.9117928;-3.1557648;2.2074556;0.23323071;-5.588204;-2.1341631;-1.2938192;0.4440095;0.9187362;-0.50716513;1.2043777;-1.5261481;1.6062412;0.71719474;2.7992115;0.7106552;3.4828854;-1.8624151;0.3488284;0.31219372;-1.2959361;-1.7706552;-1.211191;3.6341798;0.45711476;-1.6461103;4.594823;2.1184583;2.3484063;-0.856731;-4.566408
processed_data\train\Pearlsugar\139.jpg;Pearlsugar;-5.8357797;-36.821823;-2.726528;-8.898771;0.47006878;-2.8138068;1.0068516;-10.994397;-1.6384236;0.43281996;1.873693;-5.6920123;0.540075;-4.2953176;-2.184681;-0.005840674;-4.524219;-0.80475914;4.5461793;2.4572773;-4.0690236;-1.1078647;2.4162843;1.9805195;-1.4537493;-0.032511845;-2.051543;1.604102;3.980052;0.3667966;-0.6244523;-3.788316;7.131403;-3.4713023;-1.1471742;-1.5876521;-0.41980347;1.4666214;-1.5661725;-1.4189364;-1.7711141;2.6035132;-4.6758637;-0.284956;-0.037718542;-0.80414003;-2.1176794;-2.4595256;-1.3443294;-6.3614306;-0.49615103;-3.1791472;-0.10975697;4.099856;1.2029271;-3.391746;1.4750048;2.1383262;3.2210157;-1.7517139;-2.010449;2.675831;-1.229787;-1.636382;-2.0464377;3.2506514;1.0827193;0.9574914;-1.5037246;-6.0456066;-0.5091564;-3.0236757;-1.0345832;-1.6134245;-1.1689328;0.29439238;3.103395;-0.8867301;0.5395784;2.0066218;-1.2891133;-1.744828;-1.0970421;0.026390621;-2.3674242;0.6709779;-0.9629912;-0.4688598;-1.9453624;4.9660983;1.3904793;2.3824816;-2.4645193;2.6238656;1.9883133;-3.0705578;0.54557186;-1.0014125;-1.0451049;-1.2602663;1.5094308;1.4797599;3.0651753;1.4014658;-1.6853545;2.271659;1.223044;-1.1990991;-1.4046137;2.7790575;-2.4354544;-3.4673874;2.420988;-2.9861548;2.3486013;2.7650585;-2.783413;2.34838;2.8040085;3.9703922;1.5473188;-0.18618926;-1.5987355;-3.6748357;0.5222288;-2.7023435;1.0001427;-0.3674748;-6.2976084;2.232089;-3.6047313;2.9857447;6.237732;-0.550106;-0.80371565;1.2853768;1.7064619;0.5206054;-0.040227152;1.2557958;3.8690784;0.36343247;-1.4082114;-4.6451154;5.509512;-0.835133;1.4385211;-0.12602307;3.8171964;-0.8951428;2.1172063;-1.8644146;1.4329644;1.1923906;-0.42173737;1.7192441;0.9264911;-0.93448776;6.1333475;0.52478087;1.1423086;0.25218475;-0.71692616;2.6821437;-0.10746796;4.242908;-0.47523847;0.7653722;3.9005928;-1.2571418;-0.42277315;-3.2618809;4.800879;-0.22317794;4.679591;1.8088973;0.03498226;-0.6098215;0.07715189;-3.634419;4.563765;-1.0600189;2.4137552;-1.0557876;-0.43250722;-3.075201;2.4966567;-1.8189089;0.6787553;-3.061455;0.03332477;4.5785275;3.456004;0.82007194;0.060821567;3.4493618;-2.915177;3.3104758;0.550767;-0.19417776
processed_data\train\Pearlsugar\85.jpg;Pearlsugar;-37.290596;-42.18669;4.9380164;-11.421668;8.561495;3.7961388;1.1308389;-6.4510803;3.402092;-1.8858249;-1.3542256;-1.8830552;-2.4951832;0.7391602;1.0867963;-2.0336838;3.7383277;-6.0348415;-1.6939073;-0.9393702;-7.7075067;-6.3087525;1.7476035;1.8220037;-3.2211525;-1.8244789;-3.1158152;1.6696628;6.412035;4.0456204;-5.203352;0.5458495;5.552909;-1.635106;-0.1895738;-1.9841598;0.6273105;0.05678297;4.9276123;1.8489004;-6.958821;0.58118516;0.11474831;-1.943799;-1.3328745;1.0005535;3.9893358;3.812715;-4.5185294;4.00643;-3.3501067;0.6271973;2.9850397;-4.850947;4.9108953;-0.6274531;-2.1785963;-2.9420497;-2.2170587;1.9586169;-1.8201698;-2.7395353;-6.8185234;-3.709416;-1.8162605;2.2849407;0.29469496;1.951216;-1.619565;2.8592749;-1.650241;-4.376995;-4.111943;4.8412194;4.7776985;6.357635;-3.2531369;-0.70401764;-5.1913514;1.737112;2.1346076;-3.8121426;-0.95714223;-1.7132987;-4.18254;-0.84016865;-4.600647;2.345774;2.7877207;-2.8304853;2.2118418;1.3509176;-1.4705038;1.8955698;-0.5576308;0.71593875;-3.903597;2.5762775;3.9817772;1.8007946;3.2013159;-3.8911283;1.0215619;-3.638627;0.16962816;2.6172664;-2.3344193;0.8177678;4.335351;-0.78012717;4.692388;-1.5243051;-1.0189898;-3.0504556;-2.7307997;1.9591872;-0.7453003;-2.2531278;-1.0630579;-1.6794196;-2.8629065;-0.18326117;0.48192835;0.43338314;0.113862045;0.11938303;4.8955035;-2.159925;5.037237;-1.1237302;-2.2217543;0.6442337;1.283826;-2.9370663;-3.0629678;-6.383995;3.7415347;-1.0479351;-0.764763;-2.543308;3.5498421;-1.1860269;-0.5765095;-1.871009;1.2116318;-0.58068836;0.5434548;-1.0108135;2.8420112;-0.8398086;1.7279707;-3.6422606;-0.11655782;0.55414385;-1.6390681;-2.363275;0.34605196;-0.056901548;-0.38500056;3.3507726;0.28383434;6.191041;-2.3160975;-2.5974462;1.7622001;-0.87701374;2.4419851;1.8435411;-0.13859339;-2.202531;2.01304;-1.8498458;-1.9080164;2.0240602;-1.3551451;-4.300103;-0.71124166;0.86596775;-0.1623322;1.8430878;-4.2013063;-4.3394756;-0.60160613;-6.5852413;0.43968588;1.7524464;-1.6100732;0.44992238;-4.390004;-0.3048346;-3.4158204;1.8605794;0.8375589;1.6870346;4.4397516;-0.9261547;-3.1710448;0.8531333;1.089741;-0.4139137
processed_data\train\Pearlsugar\93.jpg;Pearlsugar;-26.822712;-37.72763;-0.011962474;-4.4634185;-1.0973754;13.87451;2.2204404;-7.3768463;-1.8943162;-5.106768;0.41479293;-1.2372426;-0.2715775;0.49633908;1.7385539;3.0397742;0.77074957;0.7903106;2.748872;-6.2190313;1.9921703;1.8526825;-3.537644;-2.051503;0.452417;-1.3524963;3.417336;-0.59729;4.2248883;1.2743533;4.4039564;-2.0943115;-2.77381;0.08923354;0.21435572;1.1485807;1.0720824;2.3331766;-4.1586123;4.72264;1.1528586;-6.1247497;4.3010607;-1.2866492;-2.9479187;-2.748508;7.0530224;0.31983814;0.43161783;-3.2699804;-5.319993;-1.6087734;-0.4574671;-6.753915;-0.9202178;0.05874151;-1.2098938;2.6891077;-1.8221297;-4.0081234;0.6271902;-1.8850902;1.8570579;-2.4497814;-4.176601;-1.1360228;-0.38552648;0.8685624;-1.4890358;-2.4553206;-3.3766801;-3.940108;-1.301814;2.826347;-6.3788056;-5.7426114;-0.9821984;-2.2587628;2.02728;6.3191857;-1.6252897;-3.8894334;-0.9878664;-1.4143221;-2.6504228;1.2369816;5.45795;-1.5051148;-1.4205208;1.2514237;-0.55367285;-0.82754636;-0.3769428;3.0758672;4.0355477;0.27840832;0.06539986;0.8178258;1.9339917;-2.665507;-0.70997834;-0.22116399;-1.8331777;-1.2472373;1.8180326;0.7650466;-0.25278753;0.8779088;3.1489341;-2.2920485;-5.6698184;-1.2796452;-0.19102561;1.6880267;2.2455719;2.080578;1.522915;-0.28742588;-3.4773395;0.9951201;-2.9480624;0.49177158;-0.49564144;2.235494;3.8390627;4.1114044;4.631822;1.0730652;1.5333538;2.230321;0.43319416;2.063163;4.6372223;-2.956377;2.5423117;-2.4510145;-1.9264553;0.84075826;-0.3045598;-0.53947574;1.7356598;-3.0205889;-2.3561893;2.0256114;-0.06192892;0.7941143;-1.8862401;2.377752;-5.9180007;-3.8646078;0.8702401;4.021462;2.3279953;-4.710309;-1.3788521;-1.0840682;-0.14200412;0.34863067;1.3585651;-0.94011074;-4.10185;-1.9441103;-0.98389417;-2.4503605;1.787215;-2.5028627;2.0387585;0.96656084;2.961216;1.7379421;2.4629023;-1.0784204;-0.788753;-2.7374716;0.6810517;-0.35902965;-1.659328;-0.97857744;2.583857;-3.3839684;-2.8615763;-0.9401603;2.763793;0.89488167;-1.2672913;0.6122996;4.839519;-0.4610907;2.0654955;2.9480937;-0.24557179;-0.6979221;4.424259;1.2657627;1.1804177;-4.047592;-0.62447476;-0.052359562;0.46832362;-0.6001967
processed_data\train\Pearlsugar\11.jpg;Pearlsugar;5.577213;-30.28436;-8.338041;0.18682243;-8.0368595;7.987821;2.453526;-3.5692978;2.1797304;2.6996853;0.7953115;-0.16250364;-1.7900885;-5.914614;-1.2317768;3.1218667;6.5392146;3.686844;3.9418895;1.6197627;0.77172244;3.4781253;2.37751;1.0951258;-3.0750198;6.2214427;0.89871967;-1.7060949;1.5553066;-7.1682706;-1.9571401;-3.4664955;4.3349605;-1.5277494;-4.9076905;-2.064856;0.03395413;0.14288153;3.604031;-5.203536;-0.8791397;3.2142148;-2.486598;-3.7614996;1.1403823;-0.110063694;1.4858984;1.0585455;0.4669702;-4.2448163;4.5706267;2.4290311;-0.23171443;0.6702815;-3.1898198;-1.4289207;-2.3405511;2.0588527;5.2028484;-1.2695882;2.6086426;-4.3088684;-2.8239157;-2.9038746;2.482196;1.8029712;-2.2455652;-5.844488;2.855643;-0.08771427;-1.2258228;-3.92261;0.75565225;2.0869977;-2.169693;3.755928;-4.141802;-2.8792772;1.784772;-4.6684947;-1.9318694;-2.3316164;-0.9107227;-1.6836071;2.3506315;1.173139;-2.9241145;-2.9205658;0.3244647;1.4828906;0.20108801;-2.5322156;1.3179256;-1.1606337;2.1502132;1.2627277;2.3540065;-0.8780859;0.7774395;0.96025187;-1.3483541;-0.8467128;-3.0408993;-0.85170573;-1.7883501;1.5980494;0.16171554;-1.7109765;-0.8661002;0.09901843;0.23009229;-0.3940725;2.3704467;-0.8410661;-0.27224413;2.971095;4.216651;0.602324;-0.23941827;-0.3552716;-3.2167835;2.071851;0.300933;-0.40373477;-1.9426224;-1.0015523;0.71743137;-3.351668;-0.684177;2.7341342;-1.8760024;3.9353936;0.51590943;-0.09009883;0.50994486;-0.73225456;0.095646046;-1.0977988;2.9349723;-1.5887747;-3.4876702;0.30694786;-0.4674734;1.9604309;5.197518;-1.6580497;2.6448064;2.854828;1.0946451;3.1371284;2.2090514;4.8067985;-2.207364;-0.7639793;1.4477758;1.9195844;1.243395;3.3993216;4.6135674;0.6573254;1.5237632;-3.6651967;2.598722;1.542427;0.7330771;-1.0917975;0.54987466;1.3970635;1.2718273;-0.73071533;1.4839379;4.107679;1.1109076;2.5470345;3.9930425;-3.3963423;1.6605241;4.0078034;3.5403934;-0.25023812;-5.440977;-1.0312188;-1.3649094;2.7217236;-0.9989798;-1.1010566;-5.503818;0.8091989;1.8395859;-0.05247907;0.22225042;-2.8964503;0.5984957;0.85523635;-3.098898;5.1498337;-0.034344785;-2.0257335;2.1525686;-0.5919503
processed_data\train\Pearlsugar\121.jpg;Pearlsugar;-20.14494;-30.20448;-3.7882829;1.9994779;-21.629683;-5.73718;5.308325;-8.797991;3.3596096;5.0454545;-4.7068186;2.9070394;4.168999;-0.8684269;0.43543813;5.4209213;-0.5229255;-1.4782655;-0.9345696;-0.45618612;-2.8842642;-2.865396;-0.92646086;3.0228157;4.7033134;2.0720842;-2.241134;0.06995094;0.5823993;0.8963414;0.0996284;0.70849645;2.8228083;0.4747863;3.604697;-0.92821336;-4.566134;-2.050485;5.651046;0.09184386;1.179925;2.0529294;0.66553855;5.4071;-5.217556;-3.2481341;-1.6928822;-5.043014;2.0215468;2.4411402;-0.89870465;-5.828405;-0.28477514;2.860273;-0.56049985;-2.0357113;1.484649;2.9626114;0.35957882;1.4308475;-4.9255137;0.7515402;7.699032;-0.5633955;5.1020203;-0.59837675;-6.534084;0.33525693;0.9375394;-1.8298371;0.77012616;-5.4564176;0.20476788;2.1295211;2.0434027;-2.5488293;-1.7307119;-3.6316996;-3.4902492;-8.580179;-0.124060325;1.0604821;-3.6354141;-1.5749152;1.6881995;3.6370995;-0.4053079;-0.84936005;-3.122768;-1.47339;-2.1829777;-0.6841476;-3.2824721;-3.3777716;-7.3049197;2.5779185;-3.0003595;-1.7194779;-2.4440725;-4.794401;-3.780519;-0.11994657;-4.2128983;1.6753917;-1.1115971;-1.3160442;2.494821;-2.0617511;5.716567;0.57782227;-8.266906;4.041593;-1.403489;0.58219546;3.9048874;0.29113474;1.8568652;-4.9372764;1.4911591;-1.0298035;3.4908476;-0.7389245;3.5095985;0.63898057;3.611293;1.296837;2.815667;1.2549288;1.900797;1.1107706;-2.7621949;-1.3292391;-2.3258877;0.67478794;-2.4475782;1.4562137;1.21191;-0.21646027;1.586766;0.5834358;-3.1691349;3.338944;2.0343633;-0.96960676;3.0249789;-1.8409756;-2.9957042;-2.5331666;-2.5018027;-2.9079742;-2.972105;-3.805521;5.2322907;-1.2505327;0.80474627;-1.0348605;-3.194053;-0.026504928;-1.2702913;-3.0388384;-3.0888271;-2.2601821;-0.586452;3.2503822;1.2263608;-4.8989267;1.5462385;-1.5079904;0.11927901;0.18406425;2.6412013;-0.9431304;1.5638524;-2.3629503;-0.36109197;-2.4794443;2.0948384;-4.216334;-0.5317341;-0.5800312;2.5071478;2.1313086;-2.101742;0.79200906;1.1070727;-0.05586459;2.714302;-0.4886549;-2.9869058;2.4493747;-0.5558614;0.44081402;-3.2387474;2.2349694;1.5158398;-0.2303298;-0.44482076;-3.9005764;1.2882856;-0.19728208
processed_data\train\Pearlsugar\141.jpg;Pearlsugar;-2.0431747;-34.424843;-8.929273;7.531957;-0.79231197;-3.2358155;-9.469247;-4.185399;0.27997407;-3.6817603;1.8415929;2.4547474;0.9982223;-5.566252;-6.9606357;-1.2706407;-0.3077957;-3.5881069;6.770373;-2.541678;2.9915192;0.23772018;-3.4037442;7.7441645;-1.9133435;3.3143528;-2.7890399;0.40884665;1.8920248;-2.2934353;0.66739047;2.0052078;-2.457229;2.5666559;-2.2599013;-4.956542;-1.8549361;1.6489682;-2.8547294;1.7444105;0.7600456;-7.6772704;-0.6306008;6.1024733;-1.2997948;5.4350348;3.8110712;0.6011019;1.2079054;5.4624667;-3.558436;-1.6427854;0.69343996;3.1001437;-2.6888382;-0.8526809;2.747328;0.99075335;0.39422932;7.2350383;-1.9114108;2.7321239;1.6813186;-0.62018615;-0.07716545;2.675881;-0.48878574;-1.8944398;-2.461284;1.4414043;-1.4802352;-3.646109;2.0633192;-2.294943;1.5066144;1.9382224;-2.032606;-1.8855466;0.21884064;-2.9160244;-2.9362595;2.299189;-2.4451232;-0.14314698;4.740034;3.1351855;1.1123863;-2.4052634;-2.4126728;-1.5477762;-0.051195223;3.3147094;0.006205614;-0.23370616;-2.5611856;0.6012424;-1.0308005;0.90268135;0.7486711;0.15890832;-0.6510843;-3.6684544;1.0763586;0.042530615;-0.40927628;-4.6879654;-0.518683;3.4990525;0.98430306;-1.8638704;-4.922396;0.46134597;3.932985;0.23119925;-1.9414496;2.0569558;2.8643327;1.6180468;3.288528;-1.2260345;1.3661802;0.08007328;-0.7517226;0.47520092;1.7686322;-3.7637334;3.2392366;1.1329792;0.08922373;-2.51753;-3.1038074;-0.67721754;-2.1374483;-2.8138964;1.3408259;-0.10013678;-0.5650206;3.4157808;-0.64294744;-1.6945868;0.037570257;1.4438354;1.795001;-0.1967713;-1.4837109;-0.49119252;-2.0296307;0.3763425;-1.2163303;1.02439;-1.5693547;0.14842276;-1.1815394;-2.700774;0.5394808;-2.2040634;0.43879166;-2.377572;-0.24479096;5.0324965;2.013565;-1.7421103;-1.7055625;2.603563;0.60167664;0.45428157;2.5017323;-2.7076006;-0.9703987;0.8102241;-0.05024455;-0.28686184;2.1843362;-3.6042318;-0.87490857;0.9270649;3.2208357;2.2526517;-1.6506962;0.22469886;1.9340391;2.318849;-2.5010827;-4.3388004;4.6620193;-1.4940399;-1.4875928;-1.0344199;0.02619298;0.74469066;3.1999052;-3.0738416;0.12057891;2.0277402;4.038193;4.0258665;0.5551992;-0.4877375;-3.162903;0.20369515
processed_data\train\Pearlsugar\149.jpg;Pearlsugar;0.33661416;-27.618113;-4.0702987;8.58396;-11.075421;7.3628592;2.841552;6.3401027;-1.7307076;-2.5833573;4.280099;5.196728;-0.1204713;-4.8543878;-0.25951177;-1.3866781;-5.522444;4.284007;-0.85506535;0.9609736;-6.4749575;7.2635636;-0.42103606;-2.9787827;-1.4249941;-0.11030236;0.4280187;-4.643447;-3.1591017;0.8899145;-0.68940836;3.0376363;3.34716;0.49147812;4.8770304;-2.2888288;-2.0481243;-2.2548513;-0.20708616;-1.5436568;-3.4583979;-0.86283624;-2.5511332;1.3397425;3.2679908;5.815845;2.5310304;-3.0973794;0.067284696;-1.1675377;-0.7565831;0.1527316;6.1393423;-2.3062644;-4.547938;6.320938;3.1908984;-2.538773;-0.037058927;-2.2774029;-0.015276818;2.5616255;-5.228679;0.55155617;-2.5845535;0.23792176;0.67589355;0.62001204;2.0404704;0.018912503;1.1728764;-0.63671577;-0.5237037;2.8630357;-2.7117417;0.28028926;-0.9596757;-1.7740245;0.466748;0.38355616;-7.0670547;3.6879966;-2.4362264;1.5427479;-2.001626;0.67844254;7.5488663;-0.5158682;4.7282577;3.377814;-1.4135432;-0.905575;-1.0788258;2.2443478;-3.3008552;-3.9487977;1.7480555;4.662447;-2.6436846;1.1246771;2.8882236;3.1727867;1.4481763;-1.1232657;0.751817;-1.3180939;2.5698721;2.666412;-0.30018276;-1.8878375;1.6954876;2.748659;3.9404914;-1.2591864;2.047166;0.39572474;2.1034892;-2.248224;-2.3617258;0.9326536;-0.3903544;-0.33695278;-3.1108718;-0.32450473;0.008485309;-3.089032;-0.045252774;-0.86250484;1.0194699;3.208056;2.5632908;5.5793633;-6.109926;2.7298698;0.13373147;3.152331;-3.5548506;3.5666533;-0.779173;0.99945027;0.032604948;4.5398326;2.323819;4.7951174;-0.16751193;-1.4654429;0.2199558;-1.4583412;0.13706084;0.74021107;-0.41274062;-2.8701148;0.18907017;0.19239362;-2.0027995;2.656856;1.9333115;0.84988844;-2.179012;1.7424257;2.299782;-3.4002745;-0.6106817;-1.773882;0.61166173;1.5810508;2.557086;-0.678053;-0.19616549;-1.0267193;2.5966969;0.03043067;-2.0235462;-1.3184426;1.0665348;2.4732645;0.33020657;-3.212658;-0.320234;-0.023733094;-1.4265742;-1.0976763;-1.7440054;1.0870456;-3.0868227;1.5812349;-1.3307383;-2.1125057;1.0495584;-2.8849032;-7.0612597;-0.9786276;1.5798539;2.0305438;1.0666258;-0.20678525;0.17587972;2.0807962;-1.0837362;-0.8071353
processed_data\train\Pearlsugar\107.jpg;Pearlsugar;-17.066803;-32.692856;0.96629786;-9.853044;6.0394516;-5.257416;1.7226374;-0.3916377;-7.617819;3.887493;2.3467004;2.4174604;-3.460217;-0.008323997;1.1462678;-2.9135911;-0.68891954;-5.4110584;-2.6558523;-0.23371528;1.9257332;3.3013513;1.9950829;-0.7900095;-4.250476;-4.2956834;4.0749383;3.4210434;2.4194658;-0.74076414;2.3165374;2.7461042;2.830173;6.6341214;-0.3110746;-5.0784874;-0.9119253;-3.6440063;-0.32755342;-2.2931137;2.8786697;1.705755;0.22018209;0.74163574;0.2262459;2.8916013;-0.26564357;6.1224265;0.06925305;-0.20430979;-3.3705175;3.9020789;0.772931;0.3521806;-3.4726887;4.874871;1.2800789;-1.699326;0.309129;-2.317282;7.746777;-0.47297648;-1.2455794;7.553721;3.1420019;0.97167474;6.012707;5.455884;1.9148301;0.9650918;-7.147845;-5.5935264;3.2147121;1.5008585;3.0965428;-3.7437966;1.1418582;1.1956795;4.658132;0.79609925;3.802542;5.3043685;0.7680144;3.4540484;5.367956;-1.565156;-3.9894967;6.3291416;-0.87947637;-1.1464075;5.669104;4.901697;2.7551494;-0.6235478;-1.6469214;-0.7160583;0.400531;3.179806;-1.980001;-1.1554034;1.7742103;-2.0637264;3.155333;1.8240166;-1.8176986;6.031975;-1.087713;2.8928776;0.39296892;-1.9091878;2.6790879;-1.1438309;-0.7033656;1.6932493;-1.3023362;2.2200344;5.11233;3.1785824;-1.7043316;0.8381264;4.2824373;0.6826389;-2.435692;-0.5715545;2.0158515;-1.2010716;-2.2431922;0.8490723;0.7665395;-0.6540913;0.6478015;3.8756292;1.2809951;-0.5962982;-3.4839213;2.428969;-1.7418935;0.9773542;2.7141397;-2.2331161;-2.202861;0.1361207;2.5013342;-1.1011453;-2.4788241;0.3865506;-2.6863348;-4.179237;-2.954887;-2.0771563;4.579439;-3.4853525;-2.395469;4.237973;1.6857312;1.6129237;-0.45061928;5.8306856;0.19079198;-4.021919;3.996893;4.0368404;3.2270708;3.5349941;3.4771974;0.47933355;2.4862857;0.83946157;-1.5263065;-0.80393505;0.35494116;2.1396322;2.6496832;2.8659241;1.4110197;-1.0880886;-1.5150037;-2.0517728;0.007403328;-0.4076943;-0.66722417;5.4892645;1.9680326;-2.542517;-1.367169;1.3991599;1.5747268;-2.9856708;2.709036;0.69125044;-1.2331268;0.102092505;4.204353;1.2545674;-3.3940108;1.4642683;2.5245693;-3.1058497;-4.692166;0.8983011
